,Year,City,Sport,Discipline,NOC,Event,Event gender,Medal
5590,1980,Lake Placid,Skiing,Cross Country S,NOR,4x5km relay,W,Bronze
5591,1980,Lake Placid,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver
5592,1980,Lake Placid,Bobsleigh,Bobsleigh,SUI,two-man,M,Gold
5593,1980,Lake Placid,Skiing,Alpine Skiing,SUI,downhill,W,Bronze
5594,1980,Lake Placid,Skiing,Alpine Skiing,SUI,slalom,M,Bronze
5595,1980,Lake Placid,Skiing,Alpine Skiing,SUI,slalom,W,Bronze
5596,1980,Lake Placid,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze
5597,1980,Lake Placid,Skiing,Alpine Skiing,SWE,giant slalom,M,Gold
5598,1980,Lake Placid,Skiing,Alpine Skiing,SWE,slalom,M,Gold
5599,1980,Lake Placid,Skiing,Cross Country S,SWE,15km,M,Gold
5600,1980,Lake Placid,Skiing,Cross Country S,TCH,5km,W,Bronze
5601,1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Bronze
5602,1980,Lake Placid,Biathlon,Biathlon,URS,10km,M,Silver
5603,1980,Lake Placid,Biathlon,Biathlon,URS,20km,M,Gold
5604,1980,Lake Placid,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold
5605,1980,Lake Placid,Ice Hockey,Ice Hockey,URS,ice hockey,M,Silver
5606,1980,Lake Placid,Luge,Luge,URS,singles,W,Bronze
5607,1980,Lake Placid,Luge,Luge,URS,singles,W,Gold
5608,1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Bronze
5609,1980,Lake Placid,Skating,Figure skating,URS,ice dancing,X,Gold
5610,1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Gold
5611,1980,Lake Placid,Skating,Figure skating,URS,pairs,X,Silver
5612,1980,Lake Placid,Skating,Speed skating,URS,1000m,M,Bronze
5613,1980,Lake Placid,Skating,Speed skating,URS,1000m,W,Gold
5614,1980,Lake Placid,Skating,Speed skating,URS,500m,M,Silver
5615,1980,Lake Placid,Skating,Speed skating,URS,500m,W,Bronze
5616,1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Gold
5617,1980,Lake Placid,Skiing,Cross Country S,URS,30km mass start,M,Silver
5618,1980,Lake Placid,Skiing,Cross Country S,URS,4x10km relay,M,Gold
5619,1980,Lake Placid,Skiing,Cross Country S,URS,4x5km relay,W,Silver
5620,1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Bronze
5621,1980,Lake Placid,Skiing,Cross Country S,URS,50km,M,Gold
5622,1980,Lake Placid,Skiing,Cross Country S,URS,5km,W,Gold
5623,1980,Lake Placid,Ice Hockey,Ice Hockey,USA,ice hockey,M,Gold
5624,1980,Lake Placid,Skating,Figure skating,USA,individual,M,Bronze
5625,1980,Lake Placid,Skating,Figure skating,USA,individual,W,Silver
5626,1980,Lake Placid,Skating,Speed skating,USA,10000m,M,Gold
5627,1980,Lake Placid,Skating,Speed skating,USA,1000m,M,Gold
5628,1980,Lake Placid,Skating,Speed skating,USA,1000m,W,Silver
5629,1980,Lake Placid,Skating,Speed skating,USA,1500m,M,Gold
5630,1980,Lake Placid,Skating,Speed skating,USA,3000m,W,Bronze
5631,1980,Lake Placid,Skating,Speed skating,USA,5000m,M,Gold
5632,1980,Lake Placid,Skating,Speed skating,USA,500m,M,Gold
5633,1980,Lake Placid,Skating,Speed skating,USA,500m,W,Silver
5634,1980,Lake Placid,Skiing,Alpine Skiing,USA,slalom,M,Silver
5635,1984,Sarajevo,Skiing,Alpine Skiing,AUT,downhill,M,Bronze
5636,1984,Sarajevo,Skating,Figure skating,CAN,individual,M,Silver
5637,1984,Sarajevo,Skating,Speed skating,CAN,1000m,M,Gold
5638,1984,Sarajevo,Skating,Speed skating,CAN,1500m,M,Gold
5639,1984,Sarajevo,Skating,Speed skating,CAN,500m,M,Bronze
5640,1984,Sarajevo,Skiing,Cross Country S,FIN,10km,W,Gold
5641,1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Bronze
5642,1984,Sarajevo,Skiing,Cross Country S,FIN,15km,M,Silver
5643,1984,Sarajevo,Skiing,Cross Country S,FIN,20km,W,Gold
5644,1984,Sarajevo,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze
5645,1984,Sarajevo,Skiing,Cross Country S,FIN,4x5km relay,W,Bronze
5646,1984,Sarajevo,Skiing,Cross Country S,FIN,50km,M,Bronze
5647,1984,Sarajevo,Skiing,Cross Country S,FIN,5km,W,Gold
5648,1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Bronze
5649,1984,Sarajevo,Skiing,Nordic Combined,FIN,individual,M,Silver
5650,1984,Sarajevo,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold
5651,1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Bronze
5652,1984,Sarajevo,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Silver
5653,1984,Sarajevo,Skiing,Alpine Skiing,FRA,giant slalom,W,Bronze
5654,1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,M,Bronze
5655,1984,Sarajevo,Skiing,Alpine Skiing,FRA,slalom,W,Silver
5656,1984,Sarajevo,Biathlon,Biathlon,FRG,10km,M,Silver
5657,1984,Sarajevo,Biathlon,Biathlon,FRG,20km,M,Gold
5658,1984,Sarajevo,Biathlon,Biathlon,FRG,4x7.5km relay,M,Bronze
5659,1984,Sarajevo,Luge,Luge,FRG,doubles,X,Gold
5660,1984,Sarajevo,Skating,Figure skating,GBR,ice dancing,X,Gold
5661,1984,Sarajevo,Biathlon,Biathlon,GDR,10km,M,Bronze
5662,1984,Sarajevo,Biathlon,Biathlon,GDR,20km,M,Silver
5663,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Gold
5664,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,four-man,M,Silver
5665,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Gold
5666,1984,Sarajevo,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver
5667,1984,Sarajevo,Luge,Luge,GDR,doubles,X,Bronze
5668,1984,Sarajevo,Luge,Luge,GDR,singles,W,Bronze
5669,1984,Sarajevo,Luge,Luge,GDR,singles,W,Gold
5670,1984,Sarajevo,Luge,Luge,GDR,singles,W,Silver
5671,1984,Sarajevo,Skating,Figure skating,GDR,individual,W,Gold
5672,1984,Sarajevo,Skating,Speed skating,GDR,10000m,M,Bronze
5673,1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Gold
5674,1984,Sarajevo,Skating,Speed skating,GDR,1000m,W,Silver
5675,1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Gold
5676,1984,Sarajevo,Skating,Speed skating,GDR,1500m,W,Silver
5677,1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Bronze
5678,1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Gold
5679,1984,Sarajevo,Skating,Speed skating,GDR,3000m,W,Silver
5680,1984,Sarajevo,Skating,Speed skating,GDR,5000m,M,Bronze
5681,1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Gold
5682,1984,Sarajevo,Skating,Speed skating,GDR,500m,W,Silver
5683,1984,Sarajevo,Skiing,Ski Jumping,GDR,K120 individual (90m),M,Silver
5684,1984,Sarajevo,Skiing,Ski Jumping,GDR,K90 individual (70m),M,Gold
5685,1984,Sarajevo,Luge,Luge,ITA,singles,M,Gold
5686,1984,Sarajevo,Skiing,Alpine Skiing,ITA,slalom,W,Gold
5687,1984,Sarajevo,Skating,Speed skating,JPN,500m,M,Silver
5688,1984,Sarajevo,Skiing,Alpine Skiing,LIE,giant slalom,M,Bronze
5689,1984,Sarajevo,Skiing,Alpine Skiing,LIE,slalom,W,Bronze
5690,1984,Sarajevo,Biathlon,Biathlon,NOR,10km,M,Gold
5691,1984,Sarajevo,Biathlon,Biathlon,NOR,20km,M,Bronze
5692,1984,Sarajevo,Biathlon,Biathlon,NOR,4x7.5km relay,M,Silver
5693,1984,Sarajevo,Skating,Speed skating,NOR,1000m,M,Bronze
5694,1984,Sarajevo,Skiing,Cross Country S,NOR,10km,W,Bronze
5695,1984,Sarajevo,Skiing,Cross Country S,NOR,20km,W,Bronze
5696,1984,Sarajevo,Skiing,Cross Country S,NOR,4x5km relay,W,Gold
5697,1984,Sarajevo,Skiing,Cross Country S,NOR,5km,W,Silver
5698,1984,Sarajevo,Skiing,Nordic Combined,NOR,individual,M,Gold
5699,1984,Sarajevo,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze
5700,1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,M,Silver
5701,1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Gold
5702,1984,Sarajevo,Skiing,Alpine Skiing,SUI,downhill,W,Silver
5703,1984,Sarajevo,Skiing,Alpine Skiing,SUI,giant slalom,M,Gold
5704,1984,Sarajevo,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze
5705,1984,Sarajevo,Skating,Speed skating,SWE,10000m,M,Silver
5706,1984,Sarajevo,Skating,Speed skating,SWE,5000m,M,Gold
5707,1984,Sarajevo,Skiing,Cross Country S,SWE,15km,M,Gold
5708,1984,Sarajevo,Skiing,Cross Country S,SWE,30km mass start,M,Bronze
5709,1984,Sarajevo,Skiing,Cross Country S,SWE,4x10km relay,M,Gold
5710,1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Gold
5711,1984,Sarajevo,Skiing,Cross Country S,SWE,50km,M,Silver
5712,1984,Sarajevo,Ice Hockey,Ice Hockey,TCH,ice hockey,M,Silver
5713,1984,Sarajevo,Skating,Figure skating,TCH,individual,M,Bronze
5714,1984,Sarajevo,Skiing,Alpine Skiing,TCH,downhill,W,Bronze
5715,1984,Sarajevo,Skiing,Cross Country S,TCH,4x5km relay,W,Silver
5716,1984,Sarajevo,Skiing,Cross Country S,TCH,5km,W,Bronze
5717,1984,Sarajevo,Skiing,Ski Jumping,TCH,K120 individual (90m),M,Bronze
5718,1984,Sarajevo,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold
5719,1984,Sarajevo,Bobsleigh,Bobsleigh,URS,two-man,M,Bronze
5720,1984,Sarajevo,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold
5721,1984,Sarajevo,Luge,Luge,URS,doubles,X,Silver
5722,1984,Sarajevo,Luge,Luge,URS,singles,M,Bronze
5723,1984,Sarajevo,Luge,Luge,URS,singles,M,Silver
5724,1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Bronze
5725,1984,Sarajevo,Skating,Figure skating,URS,ice dancing,X,Silver
5726,1984,Sarajevo,Skating,Figure skating,URS,individual,W,Bronze
5727,1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Bronze
5728,1984,Sarajevo,Skating,Figure skating,URS,pairs,X,Gold
5729,1984,Sarajevo,Skating,Speed skating,URS,10000m,M,Gold
5730,1984,Sarajevo,Skating,Speed skating,URS,1000m,M,Silver
5731,1984,Sarajevo,Skating,Speed skating,URS,1000m,W,Bronze
5732,1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Bronze
5733,1984,Sarajevo,Skating,Speed skating,URS,1500m,M,Silver
5734,1984,Sarajevo,Skating,Speed skating,URS,1500m,W,Bronze
5735,1984,Sarajevo,Skating,Speed skating,URS,5000m,M,Silver
5736,1984,Sarajevo,Skating,Speed skating,URS,500m,M,Gold
5737,1984,Sarajevo,Skating,Speed skating,URS,500m,W,Bronze
5738,1984,Sarajevo,Skiing,Cross Country S,URS,10km,W,Silver
5739,1984,Sarajevo,Skiing,Cross Country S,URS,20km,W,Silver
5740,1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Gold
5741,1984,Sarajevo,Skiing,Cross Country S,URS,30km mass start,M,Silver
5742,1984,Sarajevo,Skiing,Cross Country S,URS,4x10km relay,M,Silver
5743,1984,Sarajevo,Skating,Figure skating,USA,individual,M,Gold
5744,1984,Sarajevo,Skating,Figure skating,USA,individual,W,Silver
5745,1984,Sarajevo,Skating,Figure skating,USA,pairs,X,Silver
5746,1984,Sarajevo,Skiing,Alpine Skiing,USA,downhill,M,Gold
5747,1984,Sarajevo,Skiing,Alpine Skiing,USA,giant slalom,W,Gold
5748,1984,Sarajevo,Skiing,Alpine Skiing,USA,giant slalom,W,Silver
5749,1984,Sarajevo,Skiing,Alpine Skiing,USA,slalom,M,Gold
5750,1984,Sarajevo,Skiing,Alpine Skiing,USA,slalom,M,Silver
5751,1984,Sarajevo,Skiing,Alpine Skiing,YUG,giant slalom,M,Silver
5752,1988,Calgary,Skating,Speed skating,AUT,10000m,M,Silver
5753,1988,Calgary,Skating,Speed skating,AUT,1500m,M,Bronze
5754,1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,M,Gold
5755,1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,M,Silver
5756,1988,Calgary,Skiing,Alpine Skiing,AUT,alpine combined,W,Gold
5757,1988,Calgary,Skiing,Alpine Skiing,AUT,giant slalom,M,Silver
5758,1988,Calgary,Skiing,Alpine Skiing,AUT,super-G,M,Silver
5759,1988,Calgary,Skiing,Alpine Skiing,AUT,super-G,W,Gold
5760,1988,Calgary,Skiing,Nordic Combined,AUT,individual,M,Silver
5761,1988,Calgary,Skiing,Nordic Combined,AUT,Team,M,Bronze
5762,1988,Calgary,Skating,Figure skating,CAN,ice dancing,X,Bronze
5763,1988,Calgary,Skating,Figure skating,CAN,individual,M,Silver
5764,1988,Calgary,Skating,Figure skating,CAN,individual,W,Silver
5765,1988,Calgary,Skiing,Alpine Skiing,CAN,downhill,W,Bronze
5766,1988,Calgary,Skiing,Alpine Skiing,CAN,super-G,W,Bronze
5767,1988,Calgary,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Silver
5768,1988,Calgary,Skiing,Cross Country S,FIN,10km,W,Bronze
5769,1988,Calgary,Skiing,Cross Country S,FIN,4x5km relay,W,Bronze
5770,1988,Calgary,Skiing,Cross Country S,FIN,5km,W,Gold
5771,1988,Calgary,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold
5772,1988,Calgary,Skiing,Ski Jumping,FIN,K120 team (90m),M,Gold
5773,1988,Calgary,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Gold
5774,1988,Calgary,Skiing,Alpine Skiing,FRA,downhill,M,Bronze
5775,1988,Calgary,Skiing,Alpine Skiing,FRA,super-G,M,Gold
5776,1988,Calgary,Biathlon,Biathlon,FRG,4x7.5km relay,M,Silver
5777,1988,Calgary,Luge,Luge,FRG,doubles,X,Bronze
5778,1988,Calgary,Luge,Luge,FRG,singles,M,Silver
5779,1988,Calgary,Skiing,Alpine Skiing,FRG,downhill,W,Gold
5780,1988,Calgary,Skiing,Alpine Skiing,FRG,giant slalom,W,Silver
5781,1988,Calgary,Skiing,Alpine Skiing,FRG,slalom,M,Silver
5782,1988,Calgary,Skiing,Alpine Skiing,FRG,slalom,W,Bronze
5783,1988,Calgary,Skiing,Nordic Combined,FRG,Team,M,Gold
5784,1988,Calgary,Biathlon,Biathlon,GDR,10km,M,Gold
5785,1988,Calgary,Biathlon,Biathlon,GDR,20km,M,Gold
5786,1988,Calgary,Bobsleigh,Bobsleigh,GDR,four-man,M,Silver
5787,1988,Calgary,Bobsleigh,Bobsleigh,GDR,two-man,M,Bronze
5788,1988,Calgary,Bobsleigh,Bobsleigh,GDR,two-man,M,Silver
5789,1988,Calgary,Luge,Luge,GDR,doubles,X,Gold
5790,1988,Calgary,Luge,Luge,GDR,doubles,X,Silver
5791,1988,Calgary,Luge,Luge,GDR,singles,M,Gold
5792,1988,Calgary,Luge,Luge,GDR,singles,W,Bronze
5793,1988,Calgary,Luge,Luge,GDR,singles,W,Gold
5794,1988,Calgary,Luge,Luge,GDR,singles,W,Silver
5795,1988,Calgary,Skating,Figure skating,GDR,individual,W,Gold
5796,1988,Calgary,Skating,Speed skating,GDR,1000m,M,Silver
5797,1988,Calgary,Skating,Speed skating,GDR,1000m,W,Gold
5798,1988,Calgary,Skating,Speed skating,GDR,1000m,W,Silver
5799,1988,Calgary,Skating,Speed skating,GDR,1500m,M,Gold
5800,1988,Calgary,Skating,Speed skating,GDR,1500m,W,Bronze
5801,1988,Calgary,Skating,Speed skating,GDR,1500m,W,Silver
5802,1988,Calgary,Skating,Speed skating,GDR,3000m,W,Bronze
5803,1988,Calgary,Skating,Speed skating,GDR,3000m,W,Silver
5804,1988,Calgary,Skating,Speed skating,GDR,5000m,W,Bronze
5805,1988,Calgary,Skating,Speed skating,GDR,5000m,W,Silver
5806,1988,Calgary,Skating,Speed skating,GDR,500m,M,Gold
5807,1988,Calgary,Skating,Speed skating,GDR,500m,W,Bronze
5808,1988,Calgary,Skating,Speed skating,GDR,500m,W,Silver
5809,1988,Calgary,Biathlon,Biathlon,ITA,20km,M,Bronze
5810,1988,Calgary,Biathlon,Biathlon,ITA,4x7.5km relay,M,Bronze
5811,1988,Calgary,Skiing,Alpine Skiing,ITA,giant slalom,M,Gold
5812,1988,Calgary,Skiing,Alpine Skiing,ITA,slalom,M,Gold
5813,1988,Calgary,Skiing,Cross Country S,ITA,50km,M,Silver
5814,1988,Calgary,Skating,Speed skating,JPN,500m,M,Bronze
5815,1988,Calgary,Skiing,Alpine Skiing,LIE,slalom,M,Bronze
5816,1988,Calgary,Skating,Speed skating,NED,10000m,M,Bronze
5817,1988,Calgary,Skating,Speed skating,NED,1500m,W,Gold
5818,1988,Calgary,Skating,Speed skating,NED,3000m,W,Gold
5819,1988,Calgary,Skating,Speed skating,NED,5000m,M,Bronze
5820,1988,Calgary,Skating,Speed skating,NED,5000m,M,Silver
5821,1988,Calgary,Skating,Speed skating,NED,5000m,W,Gold
5822,1988,Calgary,Skating,Speed skating,NED,500m,M,Silver
5823,1988,Calgary,Skiing,Cross Country S,NOR,15km,M,Silver
5824,1988,Calgary,Skiing,Cross Country S,NOR,30km mass start,M,Bronze
5825,1988,Calgary,Skiing,Cross Country S,NOR,4x5km relay,W,Silver
5826,1988,Calgary,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Silver
5827,1988,Calgary,Skiing,Ski Jumping,NOR,K120 team (90m),M,Bronze
5828,1988,Calgary,Bobsleigh,Bobsleigh,SUI,four-man,M,Gold
5829,1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,M,Bronze
5830,1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,W,Bronze
5831,1988,Calgary,Skiing,Alpine Skiing,SUI,alpine combined,W,Silver
5832,1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,M,Gold
5833,1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,M,Silver
5834,1988,Calgary,Skiing,Alpine Skiing,SUI,downhill,W,Silver
5835,1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,M,Bronze
5836,1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,W,Bronze
5837,1988,Calgary,Skiing,Alpine Skiing,SUI,giant slalom,W,Gold
5838,1988,Calgary,Skiing,Alpine Skiing,SUI,slalom,W,Gold
5839,1988,Calgary,Skiing,Alpine Skiing,SUI,super-G,W,Silver
5840,1988,Calgary,Skiing,Cross Country S,SUI,50km,M,Bronze
5841,1988,Calgary,Skiing,Nordic Combined,SUI,individual,M,Gold
5842,1988,Calgary,Skiing,Nordic Combined,SUI,Team,M,Silver
5843,1988,Calgary,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Bronze
5844,1988,Calgary,Skating,Speed skating,SWE,10000m,M,Gold
5845,1988,Calgary,Skating,Speed skating,SWE,5000m,M,Gold
5846,1988,Calgary,Skiing,Alpine Skiing,SWE,super-G,M,Bronze
5847,1988,Calgary,Skiing,Cross Country S,SWE,4x10km relay,M,Gold
5848,1988,Calgary,Skiing,Cross Country S,SWE,50km,M,Gold
5849,1988,Calgary,Skiing,Cross Country S,TCH,4x10km relay,M,Bronze
5850,1988,Calgary,Skiing,Ski Jumping,TCH,K90 individual (70m),M,Bronze
5851,1988,Calgary,Skiing,Ski Jumping,TCH,K90 individual (70m),M,Silver
5852,1988,Calgary,Biathlon,Biathlon,URS,10km,M,Bronze
5853,1988,Calgary,Biathlon,Biathlon,URS,10km,M,Silver
5854,1988,Calgary,Biathlon,Biathlon,URS,20km,M,Silver
5855,1988,Calgary,Biathlon,Biathlon,URS,4x7.5km relay,M,Gold
5856,1988,Calgary,Bobsleigh,Bobsleigh,URS,four-man,M,Bronze
5857,1988,Calgary,Bobsleigh,Bobsleigh,URS,two-man,M,Gold
5858,1988,Calgary,Ice Hockey,Ice Hockey,URS,ice hockey,M,Gold
5859,1988,Calgary,Luge,Luge,URS,singles,M,Bronze
5860,1988,Calgary,Skating,Figure skating,URS,ice dancing,X,Gold
5861,1988,Calgary,Skating,Figure skating,URS,ice dancing,X,Silver
5862,1988,Calgary,Skating,Figure skating,URS,individual,M,Bronze
5863,1988,Calgary,Skating,Figure skating,URS,pairs,X,Gold
5864,1988,Calgary,Skating,Figure skating,URS,pairs,X,Silver
5865,1988,Calgary,Skating,Speed skating,URS,1000m,M,Bronze
5866,1988,Calgary,Skating,Speed skating,URS,1000m,M,Gold
5867,1988,Calgary,Skiing,Cross Country S,URS,10km,W,Gold
5868,1988,Calgary,Skiing,Cross Country S,URS,10km,W,Silver
5869,1988,Calgary,Skiing,Cross Country S,URS,15km,M,Bronze
5870,1988,Calgary,Skiing,Cross Country S,URS,15km,M,Gold
5871,1988,Calgary,Skiing,Cross Country S,URS,20km,W,Bronze
5872,1988,Calgary,Skiing,Cross Country S,URS,20km,W,Gold
5873,1988,Calgary,Skiing,Cross Country S,URS,20km,W,Silver
5874,1988,Calgary,Skiing,Cross Country S,URS,30km mass start,M,Gold
5875,1988,Calgary,Skiing,Cross Country S,URS,30km mass start,M,Silver
5876,1988,Calgary,Skiing,Cross Country S,URS,4x10km relay,M,Silver
5877,1988,Calgary,Skiing,Cross Country S,URS,4x5km relay,W,Gold
5878,1988,Calgary,Skiing,Cross Country S,URS,5km,W,Bronze
5879,1988,Calgary,Skiing,Cross Country S,URS,5km,W,Silver
5880,1988,Calgary,Skiing,Nordic Combined,URS,individual,M,Bronze
5881,1988,Calgary,Skating,Figure skating,USA,individual,M,Gold
5882,1988,Calgary,Skating,Figure skating,USA,individual,W,Bronze
5883,1988,Calgary,Skating,Figure skating,USA,pairs,X,Bronze
5884,1988,Calgary,Skating,Speed skating,USA,1000m,W,Bronze
5885,1988,Calgary,Skating,Speed skating,USA,1500m,M,Silver
5886,1988,Calgary,Skating,Speed skating,USA,500m,W,Gold
5887,1988,Calgary,Skiing,Alpine Skiing,YUG,slalom,W,Silver
5888,1988,Calgary,Skiing,Ski Jumping,YUG,K120 individual (90m),M,Bronze
5889,1988,Calgary,Skiing,Ski Jumping,YUG,K120 team (90m),M,Silver
5890,1992,Albertville,Bobsleigh,Bobsleigh,AUT,four-man,M,Gold
5891,1992,Albertville,Luge,Luge,AUT,singles,M,Bronze
5892,1992,Albertville,Luge,Luge,AUT,singles,M,Silver
5893,1992,Albertville,Luge,Luge,AUT,singles,W,Gold
5894,1992,Albertville,Luge,Luge,AUT,singles,W,Silver
5895,1992,Albertville,Skating,Speed skating,AUT,3000m,W,Bronze
5896,1992,Albertville,Skiing,Alpine Skiing,AUT,alpine combined,W,Gold
5897,1992,Albertville,Skiing,Alpine Skiing,AUT,alpine combined,W,Silver
5898,1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,M,Bronze
5899,1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,M,Gold
5900,1992,Albertville,Skiing,Alpine Skiing,AUT,downhill,W,Bronze
5901,1992,Albertville,Skiing,Alpine Skiing,AUT,giant slalom,W,Silver
5902,1992,Albertville,Skiing,Alpine Skiing,AUT,slalom,M,Bronze
5903,1992,Albertville,Skiing,Alpine Skiing,AUT,slalom,W,Gold
5904,1992,Albertville,Skiing,Nordic Combined,AUT,individual,M,Bronze
5905,1992,Albertville,Skiing,Nordic Combined,AUT,Team,M,Bronze
5906,1992,Albertville,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Bronze
5907,1992,Albertville,Skiing,Ski Jumping,AUT,K120 individual (90m),M,Silver
5908,1992,Albertville,Skiing,Ski Jumping,AUT,K120 team (90m),M,Silver
5909,1992,Albertville,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Gold
5910,1992,Albertville,Skiing,Ski Jumping,AUT,K90 individual (70m),M,Silver
5911,1992,Albertville,Biathlon,Biathlon,CAN,15km,W,Bronze
5912,1992,Albertville,Ice Hockey,Ice Hockey,CAN,ice hockey,M,Silver
5913,1992,Albertville,Skating,Figure skating,CAN,pairs,X,Bronze
5914,1992,Albertville,Skating,Short Track S.,CAN,1000m,M,Silver
5915,1992,Albertville,Skating,Short Track S.,CAN,3000m relay,W,Gold
5916,1992,Albertville,Skating,Short Track S.,CAN,5000m relay,M,Silver
5917,1992,Albertville,Skiing,Alpine Skiing,CAN,downhill,W,Gold
5918,1992,Albertville,Skating,Short Track S.,CHN,500m,W,Silver
5919,1992,Albertville,Skating,Speed skating,CHN,1000m,W,Silver
5920,1992,Albertville,Skating,Speed skating,CHN,500m,W,Silver
5921,1992,Albertville,Skiing,Alpine Skiing,ESP,slalom,W,Bronze
5922,1992,Albertville,Biathlon,Biathlon,EUN,15km,W,Silver
5923,1992,Albertville,Biathlon,Biathlon,EUN,20km,M,Gold
5924,1992,Albertville,Biathlon,Biathlon,EUN,3x7.5km relay,W,Bronze
5925,1992,Albertville,Biathlon,Biathlon,EUN,4x7.5km relay,M,Silver
5926,1992,Albertville,Biathlon,Biathlon,EUN,7.5km,W,Bronze
5927,1992,Albertville,Biathlon,Biathlon,EUN,7.5km,W,Gold
5928,1992,Albertville,Ice Hockey,Ice Hockey,EUN,ice hockey,M,Gold
5929,1992,Albertville,Skating,Figure skating,EUN,ice dancing,X,Bronze
5930,1992,Albertville,Skating,Figure skating,EUN,ice dancing,X,Gold
5931,1992,Albertville,Skating,Figure skating,EUN,individual,M,Gold
5932,1992,Albertville,Skating,Figure skating,EUN,pairs,X,Gold
5933,1992,Albertville,Skating,Figure skating,EUN,pairs,X,Silver
5934,1992,Albertville,Skating,Short Track S.,EUN,3000m relay,W,Bronze
5935,1992,Albertville,Skiing,Cross Country S,EUN,15km mass start,W,Bronze
5936,1992,Albertville,Skiing,Cross Country S,EUN,15km mass start,W,Gold
5937,1992,Albertville,Skiing,Cross Country S,EUN,30km,W,Bronze
5938,1992,Albertville,Skiing,Cross Country S,EUN,30km,W,Silver
5939,1992,Albertville,Skiing,Cross Country S,EUN,4x5km relay,W,Gold
5940,1992,Albertville,Skiing,Cross Country S,EUN,5km,W,Bronze
5941,1992,Albertville,Skiing,Cross Country S,EUN,5km,W,Silver
5942,1992,Albertville,Skiing,Cross Country S,EUN,Combined 5km + 10km pursuit,W,Bronze
5943,1992,Albertville,Skiing,Cross Country S,EUN,Combined 5km + 10km pursuit,W,Gold
5944,1992,Albertville,Skiing,Freestyle Ski.,EUN,moguls,W,Silver
5945,1992,Albertville,Biathlon,Biathlon,FIN,10km,M,Bronze
5946,1992,Albertville,Skiing,Cross Country S,FIN,15km mass start,W,Silver
5947,1992,Albertville,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze
5948,1992,Albertville,Skiing,Cross Country S,FIN,5km,W,Gold
5949,1992,Albertville,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Gold
5950,1992,Albertville,Skiing,Ski Jumping,FIN,K120 team (90m),M,Gold
5951,1992,Albertville,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Bronze
5952,1992,Albertville,Biathlon,Biathlon,FRA,3x7.5km relay,W,Gold
